timestamp,registro_id,hora,dia_semana,mes,es_fin_semana,turno,tipo_producto_id,tipo_producto_nombre,produccion_hl_h,temperatura_ambiente,humedad_relativa,precio_gas,eficiencia_caldera,demanda_vapor_real,demanda_vapor_reportada,es_mantenimiento,flag_sensor_error,demanda_p10,demanda_p50,demanda_p90,blackout_flag,data_quality_flag
2025-01-21 19:00:00,PLT-358996,19,1,1,0,tarde,PRD-9B4,Mezcla Térmica Industrial,462.81805,29.092157,64.33001328667,27.166138,0.7074019,486.61023,493.77402,0,0,270.99997,347.67438,513.6045,0,ok
2025-01-21 20:00:00,PLT-386568,20,1,1,0,tarde,ERR-155,UNKNOWN PRODUCT,517.21954,26.656261,77.35249010898865,27.20888,0.7068769,513.10425,504.71896,0,0,272.12585,347.1684,514.4295,0,referential_error
2025-01-21 21:00:00,PLT-901468,21,1,1,0,tarde,PRD-7A3,Fluido de Proceso Estándar,512.18823,28.436327,85.50020501552993,27.214962,0.70029813,510.1832,492.56436,0,0,267.5936,347.18097,516.3801,0,ok
2025-01-21 22:00:00,PLT-564270,22,1,1,0,noche,PRD-7A3,Fluido de Proceso Estándar,264.23016,27.610678,62.85731606942643,27.169203,0.7,320.1724,516.32184,0,0,272.44897,350.0203,510.26825,0,ok
2025-01-21 23:00:00,PLT-240842,23,1,1,0,noche,PRD-2F1,Solución de Alta Viscosidad,215.27333,25.280796000000002,73.67961251898745,27.120108,0.7,269.90915,523.5585,0,0,266.9081,346.86554,515.67804,0,ok
2025-01-22 00:00:00,PLT-786206,0,2,1,0,noche,PRD-9B4,Mezcla Térmica Industrial,264.04483,30.167156,70.16572569150875,27.117205,0.70342034,315.77036,320.18344,0,0,269.12805,347.91403,516.4406,0,ok
2025-01-22 01:00:00,PLT-456010,1,2,1,0,noche,PRD-9B4,Mezcla Térmica Industrial,233.61734,24.896722,66.37913053581828,27.275084,0.70183855,280.21698,265.83603,0,0,270.5781,347.9806,515.4669,0,ok
2025-01-22 02:00:00,PLT-213314,2,2,1,0,noche,PRD-9B4,Mezcla Térmica Industrial,259.07245,26.628256,67.28221647956049,27.303596,0.7,317.45407,315.66077,0,0,260.96777,348.90912,518.6734,0,ok
2025-01-22 03:00:00,PLT-406098,3,2,1,0,noche,PRD-9B4,Mezcla Térmica Industrial,220.90706,28.940037,67.62110281334972,27.1197,0.7042931,275.62943,282.44403,0,0,266.4678,347.23267,514.3808,0,ok
2025-01-22 04:00:00,PLT-829568,4,2,1,0,noche,PRD-7A3,Fluido de Proceso Estándar,255.39964,30.481356,75.08048035032901,26.962729,0.7037633,316.9582,318.8981,0,0,267.69342,347.19928,514.9272,0,ok
2025-01-22 05:00:00,PLT-207759,5,2,1,0,noche,PRD-2F1,Solución de Alta Viscosidad,242.92892,32.458303,71.08937489910957,26.991394,0.7,301.63016,272.82294,0,0,269.2497,349.04465,514.559,0,ok
2025-01-22 06:00:00,PLT-547631,6,2,1,0,mañana,PRD-2F1,Solución de Alta Viscosidad,464.4353,32.05424,78.00127480873635,27.10527,0.7,478.97162,315.88687,0,0,268.65372,350.9135,514.78326,0,ok
2025-01-22 07:00:00,PLT-327817,7,2,1,0,mañana,PRD-4C2,Concentrado de Fase Líquida,491.85205,34.593166,78.22521559763652,27.021133,0.7,508.68686,299.18793,0,0,263.12274,347.50674,515.0965,0,ok
2025-01-22 08:00:00,PLT-548570,8,2,1,0,mañana,PRD-7A3,Fluido de Proceso Estándar,478.974,32.36703,74.92079408630477,27.043486,0.7,496.66898,475.79086,0,0,267.77002,347.43143,514.2054,0,ok
2025-01-22 09:00:00,PLT-848891,9,2,1,0,mañana,PRD-2F1,Solución de Alta Viscosidad,475.9008,36.568943000000004,74.3795127382758,27.159052,0.70193976,491.86606,508.21136,0,0,265.14587,350.91788,517.9264,0,ok
2025-01-22 10:00:00,PLT-136783,10,2,1,0,mañana,PRD-9B4,Mezcla Térmica Industrial,494.74387,37.33683,77.2767751435144,27.197292,0.70027316,514.1473,498.98676,0,0,267.2592,347.73975,518.5356,0,ok
2025-01-22 11:00:00,PLT-570342,11,2,1,0,mañana,PRD-4C2,Concentrado de Fase Líquida,518.07916,39.052649,87.67305858258898,27.20887,0.7001711,544.1252,488.281,0,0,267.8621,347.78214,518.0294,0,ok
2025-01-22 12:00:00,PLT-559695,12,2,1,0,mañana,PRD-9B4,Mezcla Térmica Industrial,485.51346,32.860372999999996,80.27023042623559,27.177269,0.7,505.68286,510.88553,0,0,269.11307,348.38132,517.05756,0,ok
2025-01-22 13:00:00,PLT-777689,13,2,1,0,mañana,PRD-7A3,Fluido de Proceso Estándar,443.88052,34.21251,71.73998746060713,27.16132,0.70132124,468.37183,547.99255,0,0,267.62466,348.63528,513.27264,0,ok
2025-01-22 14:00:00,PLT-452715,14,2,1,0,tarde,ERR-400,UNKNOWN PRODUCT,453.8344,37.173655,81.59805994040805,27.23531,0.70154387,477.80975,501.35217,0,0,268.70016,348.45557,515.2823,0,referential_error
2025-01-22 15:00:00,PLT-508064,15,2,1,0,tarde,PRD-4C2,Concentrado de Fase Líquida,486.3783,29.43005,78.75843523147205,27.322882,0.7,495.46896,464.1497,0,0,267.41394,349.25702,520.13025,0,ok
2025-01-22 16:00:00,PLT-374303,16,2,1,0,tarde,PRD-7A3,Fluido de Proceso Estándar,505.52942,34.681257,67.59679874260846,27.40814,0.7,524.38226,488.31375,0,0,269.37344,346.61377,515.73065,0,ok
2025-01-22 17:00:00,PLT-148838,17,2,1,0,tarde,PRD-9B4,Mezcla Térmica Industrial,487.69415,34.610949000000005,82.16792499492392,27.337332,0.7,506.7136,492.85892,0,0,265.70267,347.9235,517.092,0,ok
2025-01-22 18:00:00,PLT-248041,18,2,1,0,tarde,PRD-9B4,Mezcla Térmica Industrial,495.23132,30.044495,69.97317886729111,27.088585,0.7,509.72955,514.8102,0,0,268.47327,349.39713,512.85925,0,ok
2025-01-22 19:00:00,PLT-897879,19,2,1,0,tarde,PRD-9B4,Mezcla Térmica Industrial,483.8236,29.04277,77.20491177028198,27.04564,0.7030712,489.91217,500.4311,0,0,266.06314,345.60434,517.4239,0,ok
2025-01-22 20:00:00,PLT-167305,20,2,1,0,tarde,PRD-2F1,Solución de Alta Viscosidad,504.2419,26.548971,66.07881575335115,27.144436,0.7006154,496.2674,499.57013,0,0,267.72287,346.70193,514.69727,0,ok
2025-01-22 21:00:00,PLT-401366,21,2,1,0,tarde,PRD-2F1,Solución de Alta Viscosidad,497.33212,26.618617,59.253457735619094,27.329657,0.7,494.55753,497.99332,0,0,269.0893,348.97327,515.6183,0,ok
2025-01-22 22:00:00,PLT-899335,22,2,1,0,noche,ERR-851,UNKNOWN PRODUCT,229.60846,25.881982,59.74603919635483,27.227901,0.7,281.88696,495.90863,0,0,266.6053,348.27213,510.0241,0,referential_error
2025-01-22 23:00:00,PLT-937961,23,2,1,0,noche,PRD-4C2,Concentrado de Fase Líquida,258.95602,25.001934,70.01639564477573,27.295721,0.7,300.08005,489.40918,0,0,268.3319,347.45398,516.0964,0,ok
2025-01-23 00:00:00,PLT-985667,0,3,1,0,noche,PRD-4C2,Concentrado de Fase Líquida,219.14734,24.881278000000002,71.30479975435777,27.231691,0.70010895,268.89987,283.46872,0,0,267.11304,348.5323,518.2311,0,ok
2025-01-23 01:00:00,PLT-552480,1,3,1,0,noche,PRD-9B4,Mezcla Térmica Industrial,258.96048,25.984994999999998,64.62487866985064,27.380257,0.7,310.37552,305.21826,0,0,272.52255,348.6719,518.32043,0,ok
2025-01-23 02:00:00,PLT-183034,2,3,1,0,noche,PRD-4C2,Concentrado de Fase Líquida,244.34998,26.460299,75.26928865880092,27.476519,0.7,290.7675,268.43988,0,0,270.35596,347.18326,515.3343,0,ok
2025-01-23 03:00:00,PLT-212459,3,3,1,0,noche,ERR-223,UNKNOWN PRODUCT,253.21388,31.569365,64.77458270928709,27.511274,0.7,305.47287,315.44397,0,0,270.68558,348.0933,517.9417,0,referential_error
2025-01-23 04:00:00,PLT-164838,4,3,1,0,noche,PRD-7A3,Fluido de Proceso Estándar,256.48032,28.068264,72.09355427964681,27.553879,0.7,311.7992,289.7899,0,0,267.60452,346.86325,518.3696,0,ok
2025-01-23 05:00:00,PLT-267439,5,3,1,0,noche,PRD-4C2,Concentrado de Fase Líquida,255.63274,30.75084,66.99833590446886,27.688381,0.7,315.6634,301.87866,0,0,263.95303,349.46875,514.4974,0,ok
2025-01-23 06:00:00,PLT-118795,6,3,1,0,mañana,PRD-2F1,Solución de Alta Viscosidad,508.3495,30.202868,70.1908173995288,28.051256,0.7,508.328,317.44257,0,0,268.19617,346.43124,518.3864,0,ok
2025-01-23 07:00:00,PLT-928234,7,3,1,0,mañana,PRD-9B4,Mezcla Térmica Industrial,480.68158,31.471539,75.98765838530335,27.873161,0.7,497.45407,313.3867,0,0,265.91162,348.03436,515.4716,0,ok
2025-01-23 08:00:00,PLT-605120,8,3,1,0,mañana,PRD-4C2,Concentrado de Fase Líquida,483.77835,30.447893,69.03753159243847,27.864239,0.70457774,488.22995,505.45374,0,0,270.0458,349.06586,512.4994,0,ok
2025-01-23 09:00:00,PLT-269067,9,3,1,0,mañana,PRD-9B4,Mezcla Térmica Industrial,506.59634,31.749435,73.38723494728235,27.748672,0.7000671,511.58,502.62302,0,0,270.1621,350.41843,513.9009,0,ok
2025-01-23 10:00:00,PLT-634634,10,3,1,0,mañana,PRD-9B4,Mezcla Térmica Industrial,517.93604,33.272763999999995,83.99389055545385,27.788908,0.7,521.80084,488.40323,0,0,270.00928,347.96378,516.70746,0,ok
2025-01-23 11:00:00,PLT-449102,11,3,1,0,mañana,PRD-4C2,Concentrado de Fase Líquida,479.6458,36.553658,76.5525827118776,27.806515,0.7,500.9605,511.0155,0,0,269.3802,351.253,512.0942,0,ok
2025-01-23 12:00:00,PLT-281530,12,3,1,0,mañana,PRD-9B4,Mezcla Térmica Industrial,469.7583,38.508982,87.70202827567726,27.840384,0.7,502.0735,520.4728,0,0,267.55704,346.90802,510.8543,0,ok
2025-01-23 13:00:00,PLT-226777,13,3,1,0,mañana,PRD-2F1,Solución de Alta Viscosidad,470.74973,32.612933999999996,69.25611336034206,27.710945,0.7,489.60355,497.6235,0,0,267.91025,348.83606,515.40375,0,ok
2025-01-23 14:00:00,PLT-435546,14,3,1,0,tarde,PRD-2F1,Solución de Alta Viscosidad,494.01443,34.588608,82.05762459996294,27.824514,0.7,506.74872,502.98175,0,0,270.46692,347.3989,515.3137,0,ok
2025-01-23 15:00:00,PLT-154980,15,3,1,0,tarde,PRD-9B4,Mezcla Térmica Industrial,480.93225,32.158386,85.84364811505729,27.902925,0.7,496.43842,491.98993,0,0,273.98428,350.00818,512.7941,0,ok
2025-01-23 16:00:00,PLT-533866,16,3,1,0,tarde,PRD-7A3,Fluido de Proceso Estándar,450.01498,33.32808,61.040591483083986,27.855337,0.7,475.0072,505.61737,0,0,270.08685,348.08044,513.604,0,ok
2025-01-23 17:00:00,PLT-982787,17,3,1,0,tarde,PRD-9B4,Mezcla Térmica Industrial,507.46097,34.802268999999995,73.47968566838965,27.942442,0.7,526.7792,499.25116,0,0,270.36197,347.02835,515.9978,0,ok
2025-01-23 18:00:00,PLT-947188,18,3,1,0,tarde,PRD-2F1,Solución de Alta Viscosidad,501.30777,30.46287,78.55943826471056,27.72129,0.7,510.1969,476.96536,0,0,273.78964,349.56357,510.71216,0,ok
2025-01-23 19:00:00,PLT-604118,19,3,1,0,tarde,PRD-2F1,Solución de Alta Viscosidad,507.93286,29.967505,72.94189045909552,27.60876,0.7000059,516.39777,528.81964,0,0,269.50882,347.6891,509.73712,0,ok
2025-01-23 20:00:00,PLT-891166,20,3,1,0,tarde,PRD-7A3,Fluido de Proceso Estándar,511.8825,31.767092,78.40203928942574,27.604277,0.7,519.7928,508.74738,0,0,267.44437,346.72363,518.76965,0,ok
2025-01-23 21:00:00,PLT-564502,21,3,1,0,tarde,PRD-7A3,Fluido de Proceso Estándar,488.81226,28.736902,69.15324769795124,27.573744,0.7,490.8779,514.4796,0,0,270.3928,347.81982,516.57666,0,ok
2025-01-23 22:00:00,PLT-486840,22,3,1,0,noche,PRD-7A3,Fluido de Proceso Estándar,255.21106,25.506323000000002,70.73697192828153,27.71556,0.7,302.41913,521.7188,0,0,273.25836,349.30865,516.9212,0,ok
2025-01-23 23:00:00,PLT-257615,23,3,1,0,noche,PRD-4C2,Concentrado de Fase Líquida,270.13318,26.844835,70.37087412033159,27.786428,0.7,322.30283,484.9893,0,0,271.5642,348.01242,513.87354,0,ok
2025-01-24 00:00:00,PLT-576805,0,4,1,0,noche,PRD-9B4,Mezcla Térmica Industrial,225.69908,24.859782,77.29119389910252,27.953176,0.7,283.04654,311.1882,0,0,270.04205,347.74014,516.1621,0,ok
2025-01-24 01:00:00,PLT-713618,1,4,1,0,noche,PRD-2F1,Solución de Alta Viscosidad,242.95052,27.526215,73.71279052275301,27.80817,0.7068179,282.24512,314.19678,0,0,265.2882,348.17566,518.108,0,ok
2025-01-24 02:00:00,PLT-799618,2,4,1,0,noche,PRD-2F1,Solución de Alta Viscosidad,248.81352,28.215433,74.89959886903272,27.776306,0.7,305.05493,281.45898,0,0,266.143,345.48932,516.19214,0,ok
2025-01-24 03:00:00,PLT-662046,3,4,1,0,noche,PRD-4C2,Concentrado de Fase Líquida,268.43875,25.245027,67.19857209731573,27.658587,0.7,309.19852,283.69626,0,0,270.34964,351.37607,514.57056,0,ok
2025-01-24 04:00:00,PLT-929563,4,4,1,0,noche,PRD-2F1,Solución de Alta Viscosidad,239.22784,29.36518,70.50334585472953,27.693481,0.70412886,298.12543,307.28162,0,0,268.81723,348.11642,516.22644,0,ok
2025-01-24 05:00:00,PLT-379237,5,4,1,0,noche,PRD-9B4,Mezcla Térmica Industrial,235.75702,29.985638,71.44055493828023,27.549261,0.70252216,287.9195,306.58682,0,0,269.3907,349.25757,518.7336,0,ok
2025-01-24 06:00:00,PLT-571863,6,4,1,0,mañana,PRD-9B4,Mezcla Térmica Industrial,471.38065,32.604235,79.32944248716136,27.569733,0.7,486.5908,296.18683,0,0,271.78586,349.85187,516.08813,0,ok
2025-01-24 07:00:00,PLT-175361,7,4,1,0,mañana,PRD-4C2,Concentrado de Fase Líquida,489.3926,34.47167,75.66073622931951,27.354292,0.7,498.86526,288.06317,0,0,266.79156,346.97375,513.20044,0,ok
2025-01-24 08:00:00,PLT-762686,8,4,1,0,mañana,PRD-9B4,Mezcla Térmica Industrial,478.6345,34.96978,80.82205830895752,27.277893,0.7,497.11255,479.98233,0,0,268.2062,346.74286,519.5779,0,ok
2025-01-24 09:00:00,PLT-246864,9,4,1,0,mañana,PRD-4C2,Concentrado de Fase Líquida,450.9853,34.444027,92.14723969078803,27.367657,0.7,479.14276,492.86752,0,0,272.28696,349.95547,513.8343,0,ok
2025-01-24 10:00:00,PLT-942726,10,4,1,0,mañana,PRD-9B4,Mezcla Térmica Industrial,454.92847,37.711666,87.1999332604189,27.364733,0.7,488.0199,501.47043,0,0,266.80545,347.26062,512.9615,0,ok
2025-01-24 11:00:00,PLT-187030,11,4,1,0,mañana,PRD-2F1,Solución de Alta Viscosidad,482.7321,34.598383,76.4058852924205,27.204025,0.7,512.5406,483.05786,0,0,272.2026,347.73746,513.1229,0,ok
2025-01-24 12:00:00,PLT-829956,12,4,1,0,mañana,PRD-2F1,Solución de Alta Viscosidad,483.39804,33.873837,85.83836767034258,27.311747,0.70361906,497.9521,488.0769,0,0,270.39474,347.32407,515.6292,0,ok
2025-01-24 13:00:00,PLT-260606,13,4,1,0,mañana,PRD-4C2,Concentrado de Fase Líquida,480.5517,29.953936,71.57321124263635,27.421165,0.7,486.38626,516.4862,0,0,269.32455,344.82175,513.15533,0,ok
2025-01-24 14:00:00,PLT-571267,14,4,1,0,tarde,PRD-9B4,Mezcla Térmica Industrial,475.58575,35.704724999999996,66.1033002819329,27.504244,0.7,505.2362,498.4164,0,0,269.9331,347.92056,509.72433,0,ok
2025-01-24 15:00:00,PLT-593109,15,4,1,0,tarde,PRD-7A3,Fluido de Proceso Estándar,500.75296,33.40732,70.79431085783708,27.455635,0.70408237,504.84985,482.6215,0,0,270.42804,348.09012,514.3778,0,ok
2025-01-24 16:00:00,PLT-990808,16,4,1,0,tarde,PRD-4C2,Concentrado de Fase Líquida,492.3796,34.810389,66.38402711926776,27.514763,0.7,510.91904,499.38324,0,0,271.0721,349.36667,513.85254,0,ok
2025-01-24 17:00:00,PLT-993748,17,4,1,0,tarde,ERR-339,UNKNOWN PRODUCT,491.6982,28.86652,70.9429157421713,27.634111,0.7,500.03458,508.00287,0,0,265.06934,347.6671,512.8829,0,referential_error
2025-01-24 18:00:00,PLT-395399,18,4,1,0,tarde,PRD-4C2,Concentrado de Fase Líquida,492.40793,30.220522,74.64044064893616,27.620214,0.7,489.24496,507.47266,0,0,272.4274,347.48755,510.37778,0,ok
2025-01-24 19:00:00,PLT-131996,19,4,1,0,tarde,PRD-9B4,Mezcla Térmica Industrial,516.9483,31.161324,86.47619884279453,27.61099,0.7,516.8584,504.07974,0,0,270.15298,348.77112,512.45795,0,ok
2025-01-24 20:00:00,PLT-731120,20,4,1,0,tarde,PRD-7A3,Fluido de Proceso Estándar,464.51456,26.955208,73.66495216764116,27.620941,0.7013756,464.98425,487.7502,0,0,272.1757,349.16965,514.368,0,ok
2025-01-24 21:00:00,PLT-225141,21,4,1,0,tarde,PRD-7A3,Fluido de Proceso Estándar,476.57858,28.79786,71.7553257015285,27.411255,0.7,489.45303,523.57367,0,0,270.60413,346.8664,513.6053,0,ok
2025-01-24 22:00:00,PLT-272300,22,4,1,0,noche,PRD-9B4,Mezcla Térmica Industrial,243.27315,26.070707,76.17154306479335,27.49602,0.7,289.97617,460.5365,0,0,274.4824,345.95105,514.0857,0,ok
2025-01-24 23:00:00,PLT-126637,23,4,1,0,noche,PRD-9B4,Mezcla Térmica Industrial,275.15332,26.619633999999998,56.56728471496682,27.520903,0.7,318.48865,483.87796,0,0,268.01578,350.6567,516.7834,0,ok
2025-01-25 00:00:00,PLT-629815,0,5,1,1,noche,PRD-7A3,Fluido de Proceso Estándar,145.51495,27.862251999999998,73.89878707567759,27.587423,0.7,210.49728,290.57376,0,0,273.16165,349.886,513.9553,0,ok
2025-01-25 01:00:00,PLT-769881,1,5,1,1,noche,PRD-7A3,Fluido de Proceso Estándar,140.4905,28.7479,78.25718675046117,27.568516,0.71048236,211.21353,317.37985,0,0,267.7127,347.42813,514.46674,0,ok
2025-01-25 02:00:00,PLT-534521,2,5,1,1,noche,PRD-2F1,Solución de Alta Viscosidad,148.7303,27.5267935,62.25056042276189,27.547178,0.7108217,215.42842,210.80806,0,0,270.80212,347.80127,511.3383,0,ok
2025-01-25 03:00:00,PLT-318337,3,5,1,1,noche,PRD-4C2,Concentrado de Fase Líquida,151.2549,26.508381999999997,78.65503145749142,27.617664,0.71376514,217.98103,211.05917,0,0,271.93277,348.11655,510.88788,0,ok
2025-01-25 04:00:00,PLT-739375,4,5,1,1,noche,PRD-2F1,Solución de Alta Viscosidad,164.35658,28.255858,74.94284993637844,27.55537,0.7229929,230.62436,214.31818,0,0,269.6468,347.2187,514.86096,0,ok
2025-01-25 05:00:00,PLT-582353,5,5,1,1,noche,PRD-4C2,Concentrado de Fase Líquida,145.44376,31.651752,73.0937322405057,27.454628,0.7178054,231.66628,217.39577,0,0,265.35864,347.5157,512.3534,0,ok
2025-01-25 06:00:00,PLT-832139,6,5,1,1,mañana,ERR-431,UNKNOWN PRODUCT,279.75058,29.629429,78.1580962723471,27.388237,0.7137527,331.57,225.57457,0,0,269.8983,348.02423,509.5668,0,referential_error
2025-01-25 07:00:00,PLT-672928,7,5,1,1,mañana,PRD-9B4,Mezcla Térmica Industrial,277.08185,32.609898,91.74483908138494,27.447805,0.70217586,324.21045,235.11801,0,0,268.5794,346.606,514.4514,0,ok
2025-01-25 08:00:00,PLT-362288,8,5,1,1,mañana,PRD-2F1,Solución de Alta Viscosidad,283.8686,33.400166999999996,78.65850022586945,27.422264,0.7,345.41144,329.44275,0,0,271.57382,350.7072,515.6453,0,ok
2025-01-25 09:00:00,PLT-634394,9,5,1,1,mañana,PRD-2F1,Solución de Alta Viscosidad,318.76385,35.000746,80.5758051145831,27.425718,0.7,375.84152,325.62256,0,0,267.67065,347.78247,511.0841,0,ok
2025-01-25 10:00:00,PLT-545328,10,5,1,1,mañana,PRD-2F1,Solución de Alta Viscosidad,292.589,33.983498,74.95598858957962,27.377779,0.7,348.80737,338.2259,0,0,268.41965,347.33295,509.6454,0,ok
2025-01-25 11:00:00,PLT-802609,11,5,1,1,mañana,PRD-4C2,Concentrado de Fase Líquida,295.17935,32.797675999999996,71.2778709737757,27.340525,0.70200056,352.89258,372.50717,0,0,268.14252,352.42047,516.50555,0,ok
2025-01-25 12:00:00,PLT-505027,12,5,1,1,mañana,PRD-2F1,Solución de Alta Viscosidad,287.99652,37.71342,86.9317602561583,27.380777,0.7023123,358.03027,349.679,0,0,268.9277,353.5024,516.22546,0,ok
2025-01-25 13:00:00,PLT-418067,13,5,1,1,mañana,PRD-4C2,Concentrado de Fase Líquida,289.6486,38.429829,76.43887074050744,27.303297,0.70364714,352.2079,359.26703,0,0,269.79147,354.39597,515.61597,0,ok
2025-01-25 14:00:00,PLT-224841,14,5,1,1,tarde,PRD-9B4,Mezcla Térmica Industrial,300.43814,32.417713,77.02146756062736,27.384665,0.7,345.5157,359.6109,0,0,270.84653,353.9344,511.60587,0,ok
2025-01-25 15:00:00,PLT-939857,15,5,1,1,tarde,PRD-9B4,Mezcla Térmica Industrial,297.75214,35.945322000000004,76.64705294274688,27.295164,0.7,359.34515,354.1417,0,0,270.67676,356.08978,512.76886,0,ok
2025-01-25 16:00:00,PLT-269823,16,5,1,1,tarde,PRD-9B4,Mezcla Térmica Industrial,295.18988,36.338302999999996,83.33759983273288,27.296232,0.7,351.17957,343.79263,0,0,266.8346,356.39786,514.2785,0,ok
2025-01-25 17:00:00,PLT-643176,17,5,1,1,tarde,PRD-7A3,Fluido de Proceso Estándar,291.19345,34.157854,80.36239072513881,27.290686,0.70608354,348.40518,359.2667,0,0,267.7294,356.94214,515.3414,0,ok
2025-01-25 18:00:00,PLT-768587,18,5,1,1,tarde,PRD-4C2,Concentrado de Fase Líquida,28.677233,30.838596,81.9521947021748,27.43221,0.92,108.77673,350.45163,1,0,256.43546,357.75946,513.1213,0,ok
2025-01-25 19:00:00,PLT-802929,19,5,1,1,tarde,PRD-9B4,Mezcla Térmica Industrial,296.0921,28.490848,69.54751927322113,27.41512,0.9162269,328.29718,349.44113,0,0,256.95847,355.67047,519.2547,0,ok
2025-01-25 20:00:00,PLT-592039,20,5,1,1,tarde,PRD-9B4,Mezcla Térmica Industrial,292.0027,29.333893,71.91460399203676,27.511667,0.9110705,318.3533,110.11506,0,0,255.81975,357.0231,514.7427,0,ok
2025-01-25 21:00:00,PLT-667182,21,5,1,1,tarde,PRD-9B4,Mezcla Térmica Industrial,316.5932,28.631971,66.57739876317726,27.582483,0.91219145,339.2968,327.11157,0,0,256.07715,355.99203,513.70105,0,ok
2025-01-25 22:00:00,PLT-278007,22,5,1,1,noche,PRD-4C2,Concentrado de Fase Líquida,162.60715,27.533424,69.0978898965947,27.52823,0.90658236,213.92885,318.40225,0,0,260.58224,356.1017,513.08057,0,ok
2025-01-25 23:00:00,PLT-748766,23,5,1,1,noche,PRD-2F1,Solución de Alta Viscosidad,141.90863,26.482038,73.5610844925018,27.658686,0.9046429,189.68007,337.92462,0,0,258.40817,355.5371,513.9276,0,ok
2025-01-26 00:00:00,PLT-386346,0,6,1,1,noche,PRD-4C2,Concentrado de Fase Líquida,135.9654,24.662453,74.39178311210783,27.608976,0.9025649,193.89249,213.35078,0,0,255.29626,356.18237,514.2695,0,ok
2025-01-26 01:00:00,PLT-353774,1,6,1,1,noche,PRD-4C2,Concentrado de Fase Líquida,145.22144,27.843503,66.22347501945677,27.579308,0.8956947,209.11232,191.81073,0,0,258.60913,355.15405,510.95035,0,ok
2025-01-26 02:00:00,PLT-551654,2,6,1,1,noche,PRD-7A3,Fluido de Proceso Estándar,137.00122,28.439338,78.62528475446894,27.627377,0.88800246,197.0686,194.74055,0,0,256.82303,355.25165,510.77963,0,ok
2025-01-26 03:00:00,PLT-280480,3,6,1,1,noche,PRD-7A3,Fluido de Proceso Estándar,144.50026,28.693867,82.07518551802431,27.588266,0.8834046,200.78941,209.75652,0,0,261.78702,355.50287,511.78772,0,ok
2025-01-26 04:00:00,PLT-648545,4,6,1,1,noche,PRD-2F1,Solución de Alta Viscosidad,13.836515,29.549744,76.63364957117436,27.446564,0.92,98.34651,196.79993,1,0,256.32718,353.989,512.7058,0,ok
2025-01-26 05:00:00,PLT-410636,5,6,1,1,noche,PRD-7A3,Fluido de Proceso Estándar,146.07564,33.892160000000004,90.32384631859354,27.418839,0.91323596,211.86508,199.03586,0,0,256.6313,355.449,513.78735,0,ok
2025-01-26 06:00:00,PLT-507620,6,6,1,1,mañana,PRD-9B4,Mezcla Térmica Industrial,284.21854,30.578999,69.73159571988224,27.389536,0.9011782,318.90207,99.021614,0,0,257.07138,355.9443,512.4277,0,ok
2025-01-26 07:00:00,PLT-864815,7,6,1,1,mañana,PRD-4C2,Concentrado de Fase Líquida,289.76608,35.684720999999996,71.3331327391836,27.294292,0.9002799,332.16202,213.62254,0,0,255.2731,356.90012,513.36237,0,ok
2025-01-26 08:00:00,PLT-235951,8,6,1,1,mañana,PRD-2F1,Solución de Alta Viscosidad,285.51746,32.859707,65.19123091863436,27.29417,0.8986302,320.2376,321.68335,0,0,258.76038,354.94974,510.2509,0,ok
2025-01-26 09:00:00,PLT-484550,9,6,1,1,mañana,PRD-9B4,Mezcla Térmica Industrial,277.17245,37.58119,91.21287073113925,27.296284,0.8904232,333.71045,332.08206,0,0,257.83325,356.45444,516.1097,0,ok
2025-01-26 10:00:00,PLT-237522,10,6,1,1,mañana,PRD-4C2,Concentrado de Fase Líquida,302.5788,38.624618999999996,86.60947732642364,27.337313,0.8817721,349.9458,317.71915,0,0,258.48572,356.91223,510.3428,0,ok
2025-01-26 11:00:00,PLT-174426,11,6,1,1,mañana,PRD-7A3,Fluido de Proceso Estándar,292.83585,36.071283,79.55514876766628,27.22549,0.87980634,347.9002,335.82037,0,0,257.7929,353.62332,514.1006,0,ok
2025-01-26 12:00:00,PLT-849620,12,6,1,1,mañana,PRD-9B4,Mezcla Térmica Industrial,281.46643,40.149681,85.5417329413691,27.119205,0.8841678,337.54413,353.6965,0,0,258.13925,354.13022,511.14532,0,ok
2025-01-26 13:00:00,PLT-192660,13,6,1,1,mañana,PRD-9B4,Mezcla Térmica Industrial,277.3665,37.595456999999996,73.88623547695971,27.20453,0.88485086,326.5668,350.79172,0,0,261.34152,354.1573,514.3065,0,ok
2025-01-26 14:00:00,PLT-248683,14,6,1,1,tarde,PRD-7A3,Fluido de Proceso Estándar,273.39325,34.403337,94.5592982268022,27.113203,0.8864298,317.51663,334.88333,0,0,258.95483,353.5112,516.891,0,ok
2025-01-26 15:00:00,PLT-230664,15,6,1,1,tarde,PRD-4C2,Concentrado de Fase Líquida,272.51434,34.614976999999996,79.43237347701245,27.141235,0.8804753,317.19266,327.7712,0,0,253.72458,351.7629,515.2406,0,ok
2025-01-26 16:00:00,PLT-483453,16,6,1,1,tarde,PRD-7A3,Fluido de Proceso Estándar,303.5695,36.59328,81.1285401026565,27.121014,0.87815017,347.4493,311.31442,0,0,258.42575,352.6936,511.43903,0,ok
2025-01-26 17:00:00,PLT-878890,17,6,1,1,tarde,PRD-2F1,Solución de Alta Viscosidad,302.29535,34.967981,83.70421109341609,27.049486,0.87309736,345.1596,321.41818,0,0,260.32846,351.29437,513.93896,0,ok
